City,Date,Max Temp (°C),Min Temp (°C),Precipitation (mm)
Madison,2014-01-31,-9.2,-16.7,0.0
Madison,2014-02-01,-6.3,-14.8,3.154
Madison,2014-02-02,-9.0,-20.5,0.0
Madison,2014-02-03,-7.7,-24.1,0.0
Madison,2014-02-04,-7.8,-17.9,0.0
Madison,2014-02-05,-7.8,-15.0,0.732
Madison,2014-02-06,-13.8,-20.9,0.0
Madison,2014-02-07,-10.7,-19.4,0.0
Madison,2014-02-08,-10.5,-22.9,1.311
Madison,2014-02-09,-8.0,-18.4,0.0
Madison,2014-02-10,-12.8,-24.0,0.0
Madison,2014-02-11,-11.6,-26.1,0.0
Madison,2014-02-12,-7.8,-16.9,1.024
Madison,2014-02-13,-0.9,-9.3,1.624
Madison,2014-02-14,-5.7,-13.2,0.0
Madison,2014-02-15,-7.8,-20.4,0.488
Madison,2014-02-16,-5.9,-10.7,0.0
Madison,2014-02-17,-3.8,-8.0,5.68
Madison,2014-02-18,6.4,-9.5,0.0
Madison,2014-02-19,6.8,-1.1,0.0
Madison,2014-02-20,3.9,0.8,11.718
Madison,2014-02-21,1.8,-7.1,0.045
Madison,2014-02-22,-2.6,-9.2,0.0
Madison,2014-02-23,-4.2,-13.0,0.0
Madison,2014-02-24,-5.8,-13.8,0.0
Madison,2014-02-25,-9.2,-16.7,0.0
Madison,2014-02-26,-9.2,-20.7,0.0
Madison,2014-02-27,-11.9,-20.3,0.372
Madison,2014-02-28,-5.7,-22.2,0.929
Madison,2014-11-11,5.1,-3.0,0.665
Madison,2014-12-01,-8.9,-14.4,0.0
Manchester,2016-10-21,12.4,4.0,0.402
Marysville,2016-11-03,18.4,9.9,0.704
Medford,2016-11-24,6.0,-0.3,1.134
Medina,2015-01-02,31.0,14.0,0.0
Melbourne,2014-01-01,24.9,13.5,6.49
Melbourne,2014-01-02,21.7,12.9,1.426
Melbourne,2014-01-03,21.6,12.3,0.0
Melbourne,2014-01-04,19.5,11.5,0.152
Melbourne,2014-01-05,25.6,8.1,0.31
Melbourne,2014-01-06,18.5,11.3,0.055
Melbourne,2014-01-07,18.0,12.5,0.0
Melbourne,2014-01-08,26.5,7.5,0.016
Melbourne,2014-01-09,31.9,11.7,0.0
Melbourne,2014-01-10,34.2,20.7,0.0
Melbourne,2014-01-11,22.0,16.4,0.0
Melbourne,2014-01-12,22.9,15.5,0.0
Melbourne,2014-01-13,32.8,12.0,0.0
Melbourne,2014-01-14,42.2,17.4,0.0
Melbourne,2014-01-15,41.4,27.0,0.162
Melbourne,2014-01-16,41.9,23.4,1.042
Melbourne,2014-01-17,42.6,22.5,0.0
Melbourne,2014-01-18,23.8,17.4,0.274
Melbourne,2014-01-19,21.7,15.4,0.0
Melbourne,2014-01-20,23.8,17.0,0.0
Melbourne,2014-01-21,21.5,15.7,0.0
Melbourne,2014-01-22,23.1,14.7,0.0
Melbourne,2014-01-23,30.6,9.0,0.0
Melbourne,2014-01-24,21.0,16.7,6.777
Melbourne,2014-01-25,19.6,12.8,0.0
Melbourne,2014-01-26,27.6,9.6,0.0
Melbourne,2014-01-27,35.1,15.3,0.0
Melbourne,2014-01-28,41.1,21.0,0.0
Melbourne,2014-01-29,23.3,16.5,0.049
Melbourne,2014-01-30,30.4,12.3,0.0
Melbourne,2014-01-31,27.7,17.3,0.0
Melbourne,2014-02-01,32.3,17.9,0.0
Melbourne,2014-02-02,39.0,14.2,0.0
Melbourne,2014-02-03,35.0,16.6,0.342
Melbourne,2014-02-04,25.0,13.0,0.019
Melbourne,2014-02-05,30.2,10.2,0.0
Melbourne,2014-02-06,35.0,13.7,0.0
Melbourne,2014-02-07,35.2,18.6,0.0
Melbourne,2014-02-08,40.7,15.6,0.0
Melbourne,2014-02-09,38.7,17.6,0.0
Melbourne,2014-02-10,24.2,13.0,0.0
Melbourne,2014-02-11,26.5,12.2,0.0
Melbourne,2014-02-12,28.2,14.0,0.0
Melbourne,2014-02-13,26.5,17.9,0.0
Melbourne,2014-02-14,27.1,16.6,0.0
Melbourne,2014-02-15,27.5,19.7,1.0
Melbourne,2014-02-16,21.9,16.4,1.083
Melbourne,2014-02-17,24.6,13.5,0.0
Melbourne,2014-02-18,29.7,11.6,0.0
Melbourne,2014-02-19,24.7,13.2,10.745
Melbourne,2014-02-20,19.3,10.7,2.962
Melbourne,2014-02-21,18.8,11.8,0.055
Melbourne,2014-02-22,19.3,12.0,0.231
Melbourne,2014-02-23,24.0,12.9,0.0
Melbourne,2014-02-24,25.4,12.5,0.0
Melbourne,2014-02-25,33.8,12.5,0.0
Melbourne,2014-02-26,20.0,12.9,0.275
Melbourne,2014-02-27,20.5,10.7,0.0
Melbourne,2014-02-28,22.7,10.7,0.0
Melbourne,2014-03-01,23.0,15.0,0.0
Melbourne,2014-03-02,22.3,15.3,0.0
Melbourne,2014-03-03,26.4,12.7,0.0
Melbourne,2014-03-04,32.5,13.0,0.0
Melbourne,2014-03-05,25.6,15.5,0.0
Melbourne,2014-03-06,20.4,12.8,0.0
Melbourne,2014-03-07,20.5,12.9,0.016
Melbourne,2014-03-08,27.5,13.8,0.0
Melbourne,2014-03-09,32.3,13.4,0.0
Melbourne,2014-03-10,33.2,19.7,0.0
Melbourne,2014-03-11,31.0,17.5,2.096
Melbourne,2014-03-12,20.3,15.1,0.0
Melbourne,2014-03-13,22.8,9.1,0.0
Melbourne,2014-03-14,27.4,12.2,0.0
Melbourne,2014-03-15,28.9,15.7,8.183
Melbourne,2014-03-16,19.6,11.9,0.406
Melbourne,2014-03-17,24.9,13.0,0.0
Melbourne,2014-03-18,24.7,13.6,0.0
Melbourne,2014-03-19,21.6,10.4,0.0
Melbourne,2014-03-20,30.9,7.7,0.0
Melbourne,2014-03-21,23.6,14.3,0.437
Melbourne,2014-03-22,17.2,11.7,0.938
Melbourne,2014-03-23,16.7,11.7,0.059
Melbourne,2014-03-24,17.8,8.2,0.371
Melbourne,2014-03-25,23.8,11.5,0.018
Melbourne,2014-03-26,26.1,12.4,0.033
Melbourne,2014-03-27,24.3,16.7,7.178
Melbourne,2014-03-28,21.0,15.0,0.018
Melbourne,2014-03-29,23.1,11.6,0.019
Melbourne,2014-03-30,25.0,14.6,0.188
Melbourne,2014-03-31,30.8,14.8,0.0
Melbourne,2017-09-19,13.0,8.4,0.052
Memphis,2014-01-01,11.6,-2.0,0.159
Memphis,2014-01-02,9.9,-4.2,1.979
Memphis,2014-01-03,1.5,-7.7,0.0
Memphis,2014-01-04,10.1,-2.6,0.0
Memphis,2014-01-05,10.8,-6.2,7.303
Memphis,2014-01-06,-7.9,-11.9,0.0
Memphis,2014-01-07,-2.2,-13.5,0.0
Memphis,2014-01-08,5.4,-6.3,0.285
Memphis,2014-01-09,5.7,0.5,8.533
Memphis,2014-01-10,13.8,6.5,13.295
Memphis,2014-01-11,14.0,6.0,6.881
Memphis,2014-01-12,15.5,-0.3,0.0
Memphis,2014-01-13,13.2,7.1,6.196
Memphis,2014-01-14,15.5,1.1,0.0
Memphis,2014-01-15,5.7,-3.9,0.0
Memphis,2014-01-16,11.9,-3.5,0.0
Memphis,2014-01-17,5.6,-2.7,0.0
Memphis,2014-01-18,12.8,-5.4,0.0
Memphis,2014-01-19,9.6,-0.3,0.0
Memphis,2014-01-20,17.5,2.2,0.0
Memphis,2014-01-21,8.2,-6.4,0.0
Memphis,2014-01-22,3.4,-8.1,0.0
Memphis,2014-01-23,-1.0,-8.2,0.0
Memphis,2014-01-24,-0.9,-12.5,0.0
Memphis,2014-01-25,11.0,-1.9,0.0
Memphis,2014-01-26,17.0,-1.9,0.0
Memphis,2014-01-27,10.2,-6.0,0.0
Memphis,2014-01-28,-4.6,-9.7,0.0
Memphis,2014-01-29,0.8,-12.2,0.0
Memphis,2014-01-30,6.7,-7.4,0.0
Memphis,2014-01-31,13.6,4.5,0.0
Memphis,2014-02-01,19.7,10.7,0.338
Memphis,2014-02-02,16.5,-0.8,35.675
Memphis,2014-02-03,-1.1,-4.0,0.0
Memphis,2014-02-04,1.1,-1.4,58.963
Memphis,2014-02-05,1.4,-2.4,0.0
Memphis,2014-02-06,-3.1,-7.3,0.0
Memphis,2014-02-07,-2.8,-7.4,0.0
Memphis,2014-02-08,2.2,-3.3,0.747
Memphis,2014-02-09,2.6,0.6,0.0
Memphis,2014-02-10,1.2,-3.5,0.0
Memphis,2014-02-11,0.6,-7.8,0.0
Memphis,2014-02-12,0.8,-3.1,0.173
Memphis,2014-02-13,9.7,-4.2,0.0
Memphis,2014-02-14,9.2,1.4,6.115
Memphis,2014-02-15,6.6,-3.2,0.0
Memphis,2014-02-16,13.9,1.6,0.0
Memphis,2014-02-17,20.1,4.6,0.38
Memphis,2014-02-18,24.2,3.1,0.0
Memphis,2014-02-19,20.0,14.3,0.462
Memphis,2014-02-20,22.7,8.9,5.904
Memphis,2014-02-21,19.3,5.2,0.0
Memphis,2014-02-22,21.6,6.4,0.0
Memphis,2014-02-23,16.9,5.7,0.0
Memphis,2014-02-24,9.8,1.0,0.0
Memphis,2014-02-25,12.1,3.0,1.562
Memphis,2014-02-26,2.4,-3.9,0.0
Memphis,2014-02-27,8.5,-5.2,0.0
Memphis,2014-02-28,12.9,-1.0,1.056
Memphis,2015-04-26,21.4,13.1,0.0
Memphis,2016-03-18,22.4,9.4,0.901
Meriden,2014-06-21,23.9,10.0,0.0
Mesa,2015-07-26,41.2,30.0,0.0
Mesa,2015-09-26,39.2,28.1,0.0
Mesa,2016-07-10,43.0,30.8,0.0
Mesa,2016-11-12,28.3,16.7,1.759
Miami,2014-08-29,33.0,27.7,0.2
Miami,2014-12-24,28.3,23.7,0.41
Miami,2015-03-26,29.9,22.7,0.0
Miami,2016-03-08,25.9,21.3,0.0
Miami,2017-09-24,32.1,26.5,1.18
Middletown,2014-05-04,17.9,9.2,0.14
Middletown,2016-05-16,18.5,5.9,0.0
Milwaukee,2014-05-12,26.1,11.8,26.049
Milwaukee,2015-03-20,12.8,-1.2,0.0
Milwaukee,2015-07-04,26.1,15.3,0.0
Milwaukee,2017-09-22,34.1,20.3,0.0
Milwaukee,2017-11-27,11.7,0.4,0.0
Minneapolis,2015-01-31,-1.9,-6.5,0.0
Minneapolis,2016-12-18,-19.0,-28.3,0.0
Minneapolis,2017-06-29,24.2,18.4,0.0
Minneapolis,2017-10-03,20.8,11.6,12.01
Mission Viejo,2017-07-30,27.9,19.3,0.0
Missoula,2015-12-31,-6.1,-10.0,0.0
Mobile,2016-11-26,19.8,4.2,0.0
Monroe,2014-11-19,-3.9,-11.4,0.0
Monroe,2015-11-05,18.6,10.8,0.0
Monroe,2016-03-12,14.6,-3.5,0.0
Monroe,2017-06-04,15.8,3.5,7.284
Montgomery,2014-10-18,27.9,13.1,0.0
Montgomery,2016-05-29,32.9,21.6,0.0
Moorhead,2014-11-17,-9.0,-12.1,0.0
Morristown,2016-01-22,-1.6,-8.7,0.0
Mount Vernon,2017-05-19,33.6,23.1,0.0
Murfreesboro,2017-11-03,22.2,18.0,5.843
Murray,2017-03-03,11.3,-1.6,0.0
Murrieta,2015-08-27,36.6,20.8,0.0
Muskogee,2017-10-21,26.2,17.8,0.0
Naperville,2014-01-01,-5.7,-11.2,0.356
Naperville,2014-01-02,-7.6,-18.4,0.0
Naperville,2014-01-03,-7.5,-23.7,0.0
Naperville,2014-01-04,-0.6,-7.5,2.297
Naperville,2014-01-05,-1.6,-18.6,0.581
Naperville,2014-01-06,-19.9,-27.1,0.0
Naperville,2014-01-07,-16.4,-24.5,0.0
Naperville,2014-01-08,-10.8,-21.1,0.0
Naperville,2014-01-09,-2.0,-21.0,0.0
Naperville,2014-01-10,4.2,-2.1,11.511
Naperville,2014-01-11,3.6,-0.5,1.427
Naperville,2014-01-12,5.2,-1.7,0.0
Naperville,2014-01-13,5.5,-2.7,0.0
Naperville,2014-01-14,1.0,-5.7,0.37
Naperville,2014-01-15,-6.1,-10.3,0.0
Naperville,2014-01-16,1.3,-6.8,0.058
Naperville,2014-01-17,-7.7,-11.6,0.0
Naperville,2014-01-18,-6.9,-13.6,0.127
Naperville,2014-01-19,2.6,-14.1,0.0
Naperville,2014-01-20,2.0,-9.1,0.0
Naperville,2014-01-21,-10.2,-19.3,0.0
Naperville,2014-01-22,-9.5,-19.2,0.0
Naperville,2014-01-23,-14.8,-21.2,0.0
Naperville,2014-01-24,-3.0,-22.0,1.0
Naperville,2014-01-25,0.2,-14.2,0.073
Naperville,2014-01-26,-0.9,-14.7,0.925
Naperville,2014-01-27,-15.6,-23.0,0.0
Naperville,2014-01-28,-16.4,-25.5,0.0
Naperville,2014-01-29,-5.7,-19.8,0.0
Naperville,2014-01-30,-0.4,-7.6,0.248
Naperville,2014-01-31,-5.9,-8.7,0.0
Naperville,2014-02-01,-0.8,-6.7,2.393
Naperville,2014-02-02,-6.9,-18.9,0.0
Naperville,2014-02-03,-9.0,-23.3,0.0
Naperville,2014-02-04,-5.0,-15.5,0.0
Naperville,2014-02-05,-4.2,-13.7,0.127
Naperville,2014-02-06,-15.5,-21.7,0.0
Naperville,2014-02-07,-12.1,-22.4,0.0
Naperville,2014-02-08,-9.6,-16.3,0.127
Naperville,2014-02-09,-9.5,-18.0,0.0
Naperville,2014-02-10,-13.8,-23.5,0.0
Naperville,2014-02-11,-12.3,-24.4,0.0
Naperville,2014-02-12,-6.2,-22.4,0.0
Naperville,2014-02-13,-1.0,-13.5,0.115
Naperville,2014-02-14,-7.0,-14.3,0.0
Naperville,2014-02-15,-6.7,-18.3,0.254
Naperville,2014-02-16,-3.6,-9.0,0.0
Naperville,2014-02-17,-0.9,-5.6,2.498
Naperville,2014-02-18,5.3,-9.6,0.115
Naperville,2014-02-19,3.5,-2.5,0.0
Naperville,2014-02-20,7.3,1.0,13.813
Naperville,2014-02-21,1.9,-3.1,0.0
Naperville,2014-02-22,-0.8,-5.9,0.0
Naperville,2014-02-23,-4.0,-9.7,0.0
Naperville,2014-02-24,-5.8,-12.0,0.0
Naperville,2014-02-25,-6.6,-14.4,0.0
Naperville,2014-02-26,-8.5,-18.4,0.0
Naperville,2014-02-27,-8.1,-17.7,0.0
Naperville,2014-02-28,-1.7,-18.2,0.0
Naperville,2014-03-01,-1.9,-11.6,0.911
Naperville,2014-03-02,-12.0,-17.8,0.127
Naperville,2014-03-03,-8.0,-20.4,0.0
Naperville,2014-03-04,-4.3,-12.1,0.0
Naperville,2014-03-05,-5.0,-8.4,0.243
Naperville,2014-03-06,-1.5,-11.2,0.0
Naperville,2014-03-07,5.7,-10.7,0.0
Naperville,2014-03-08,2.3,-5.7,0.058
Naperville,2014-03-09,3.9,-8.0,0.0
Naperville,2014-03-10,9.7,3.5,0.0
Naperville,2014-03-11,9.2,1.3,1.564
Naperville,2014-03-12,0.6,-7.9,3.471
Naperville,2014-03-13,1.7,-11.8,0.0
Naperville,2014-03-14,10.3,2.2,0.0
Naperville,2014-03-15,5.5,-2.0,0.0
Naperville,2014-03-16,-2.4,-8.1,0.0
Naperville,2014-03-17,3.1,-9.8,0.0
Naperville,2014-03-18,10.0,-2.4,0.0
Naperville,2014-03-19,6.3,1.0,6.947
Naperville,2014-03-20,7.4,-1.4,0.282
Naperville,2014-03-21,13.0,-0.6,0.115
Naperville,2014-03-22,4.4,-1.3,0.0
Naperville,2014-03-23,-1.2,-6.7,0.0
Naperville,2014-03-24,1.0,-7.2,0.0
Naperville,2014-03-25,-1.1,-6.3,0.0
Naperville,2014-03-26,3.1,-10.1,0.0
Naperville,2014-03-27,10.0,1.0,3.326
Naperville,2014-03-28,11.9,1.2,0.467
Naperville,2014-03-29,6.1,-1.0,0.0
Naperville,2014-03-30,12.9,-5.0,0.0
Naperville,2014-03-31,18.5,4.3,0.0
Naperville,2017-09-10,21.7,7.1,0.0
New Albany,2014-01-01,8.5,-1.1,0.0
New Albany,2014-01-02,4.9,-8.6,2.78
New Albany,2014-01-03,-4.6,-11.7,0.0
New Albany,2014-01-04,5.9,-7.4,0.0
New Albany,2014-01-05,12.6,-4.1,7.539
New Albany,2014-01-06,-7.1,-19.3,0.0
New Albany,2014-01-07,-9.1,-19.2,0.0
New Albany,2014-01-08,0.9,-11.5,0.0
New Albany,2014-01-09,5.8,-1.8,0.564
New Albany,2014-01-10,12.5,1.9,0.0
New Albany,2014-01-11,12.1,3.0,13.254
New Albany,2014-01-12,10.9,0.5,0.0
New Albany,2014-01-13,11.4,8.5,3.851
New Albany,2014-01-14,11.4,-0.9,0.292
New Albany,2014-01-15,1.3,-3.9,0.013
New Albany,2014-01-16,2.5,-6.6,0.08
New Albany,2014-01-17,1.5,-8.6,0.888
New Albany,2014-01-18,1.5,-8.3,0.0
New Albany,2014-01-19,4.1,-3.1,0.0
New Albany,2014-01-20,11.3,2.8,0.0
New Albany,2014-01-21,3.1,-12.5,1.77
New Albany,2014-01-22,-6.0,-15.4,0.0
New Albany,2014-01-23,-5.9,-15.4,0.0
New Albany,2014-01-24,-4.1,-16.9,0.0
New Albany,2014-01-25,3.9,-7.5,1.709
New Albany,2014-01-26,11.5,-8.6,0.0
New Albany,2014-01-27,9.6,-12.0,0.0
New Albany,2014-01-28,-10.4,-16.4,0.0
New Albany,2014-01-29,-3.0,-15.5,0.0
New Albany,2014-01-30,3.1,-10.9,0.0
New Albany,2014-01-31,6.8,0.3,0.0
New Albany,2014-02-01,16.4,4.6,0.0
New Albany,2014-02-02,12.0,-1.1,18.21
New Albany,2014-02-03,1.8,-4.5,5.09
New Albany,2014-02-04,0.4,-4.5,33.38
New Albany,2014-02-05,1.2,-3.1,3.265
New Albany,2014-02-06,-3.1,-10.9,0.0
New Albany,2014-02-07,-6.2,-14.7,0.0
New Albany,2014-02-08,-1.8,-7.7,0.562
New Albany,2014-02-09,-0.1,-3.9,0.557
New Albany,2014-02-10,-3.8,-9.2,0.155
New Albany,2014-02-11,-3.3,-14.2,0.0
New Albany,2014-02-12,2.5,-11.6,0.0
New Albany,2014-02-13,5.4,-7.1,0.0
New Albany,2014-02-14,4.1,-3.6,8.027
New Albany,2014-02-15,-1.3,-7.1,0.163
New Albany,2014-02-16,2.9,-2.5,0.0
New Albany,2014-02-17,6.8,-3.6,13.369
New Albany,2014-02-18,14.0,1.7,0.0
New Albany,2014-02-19,14.0,8.3,0.015
New Albany,2014-02-20,22.0,7.0,6.019
New Albany,2014-02-21,10.4,4.5,1.738
New Albany,2014-02-22,17.1,2.4,0.0
New Albany,2014-02-23,6.3,-1.5,1.25
New Albany,2014-02-24,5.0,-4.7,0.0
New Albany,2014-02-25,2.6,-2.0,0.0
New Albany,2014-02-26,-3.1,-8.2,0.155
New Albany,2014-02-27,0.4,-7.1,0.0
New Albany,2014-02-28,6.8,-8.6,0.0
New Albany,2015-04-18,26.7,13.1,0.0
New Bedford,2015-08-17,31.6,18.4,0.0
New Brunswick,2017-04-10,18.2,0.4,0.052
New Rochelle,2014-09-12,23.5,15.6,0.0
New Rochelle,2017-06-20,28.7,20.9,1.149
New York City,2014-01-01,0.8,-4.4,0.0
New York City,2014-01-02,0.6,-7.1,2.716
New York City,2014-01-03,-7.8,-12.2,3.198
New York City,2014-01-04,-2.5,-13.1,0.0
New York City,2014-01-05,3.4,-3.7,1.425
New York City,2014-01-06,12.1,-4.0,3.465
New York City,2014-01-07,-6.9,-15.9,0.0
New York City,2014-01-08,-5.7,-13.0,0.0
New York City,2014-01-09,0.2,-5.8,0.0
New York City,2014-01-10,2.3,-1.5,9.45
New York City,2014-01-11,13.6,2.3,5.753
New York City,2014-01-12,12.6,3.3,0.462
New York City,2014-01-13,10.0,2.3,0.0
New York City,2014-01-14,9.7,6.7,4.377
New York City,2014-01-15,7.0,3.3,0.0
New York City,2014-01-16,4.8,2.2,0.0
New York City,2014-01-17,7.0,0.2,0.0
New York City,2014-01-18,3.8,-1.2,0.86
New York City,2014-01-19,2.8,-4.0,0.0
New York City,2014-01-20,7.3,1.0,0.0
New York City,2014-01-21,0.7,-11.1,1.319
New York City,2014-01-22,-8.1,-14.2,0.0
New York City,2014-01-23,-6.8,-13.3,0.0
New York City,2014-01-24,-7.0,-12.0,0.0
New York City,2014-01-25,-2.5,-7.9,0.962
New York City,2014-01-26,-0.7,-8.3,0.0
New York City,2014-01-27,6.5,-5.7,0.0
New York City,2014-01-28,-6.2,-10.9,0.0
New York City,2014-01-29,-5.7,-10.0,0.531
New York City,2014-01-30,-2.1,-8.8,0.0
New York City,2014-01-31,3.8,-4.1,0.0
New York City,2014-02-01,6.5,1.4,0.0
New York City,2014-02-02,12.6,2.2,0.048
New York City,2014-02-03,6.0,-2.4,27.589
New York City,2014-02-04,1.1,-5.1,0.0
New York City,2014-02-05,1.0,-1.2,35.03
New York City,2014-02-06,-0.3,-5.8,0.0
New York City,2014-02-07,0.0,-4.4,0.0
New York City,2014-02-08,-1.9,-6.2,0.0
New York City,2014-02-09,-1.4,-6.3,2.349
New York City,2014-02-10,-1.9,-6.2,0.0
New York City,2014-02-11,-3.2,-8.6,0.0
New York City,2014-02-12,-4.4,-10.7,0.0
New York City,2014-02-13,1.8,-4.4,41.649
New York City,2014-02-14,4.1,-0.2,7.175
New York City,2014-02-15,2.4,-1.7,3.867
New York City,2014-02-16,-1.8,-6.2,0.0
New York City,2014-02-17,-0.5,-7.9,0.0
New York City,2014-02-18,3.9,-2.7,4.117
New York City,2014-02-19,6.5,0.5,6.506
New York City,2014-02-20,9.5,3.1,0.707
New York City,2014-02-21,7.9,1.8,2.013
New York City,2014-02-22,11.8,4.1,0.0
New York City,2014-02-23,11.9,5.2,0.0
New York City,2014-02-24,6.5,-2.1,0.0
New York City,2014-02-25,0.1,-4.1,0.0
New York City,2014-02-26,-0.9,-6.3,0.688
New York City,2014-02-27,0.0,-8.8,0.0
New York City,2014-02-28,-4.2,-12.2,0.0
New York City,2014-03-03,0.8,-7.1,0.635
New York City,2014-04-05,12.0,4.2,2.985
New York City,2014-06-30,28.6,20.6,0.0
New York City,2014-07-06,29.5,19.4,0.0
New York City,2014-07-22,29.6,21.6,0.0
New York City,2014-08-03,24.1,19.0,1.913
New York City,2014-09-30,21.7,18.1,0.0
New York City,2014-11-04,20.3,12.1,0.0
New York City,2014-11-27,3.0,1.8,0.421
New York City,2014-12-02,5.9,1.7,1.777
New York City,2014-12-10,4.7,0.3,1.825
New York City,2015-01-10,-5.0,-8.8,0.0
New York City,2015-03-05,4.6,-6.3,20.67
New York City,2015-04-04,15.0,6.9,0.182
New York City,2015-04-11,13.7,8.1,0.0
New York City,2015-05-04,28.5,13.7,0.0
New York City,2015-07-04,23.7,21.2,0.0
New York City,2015-07-06,28.0,22.3,0.0
New York City,2015-07-13,29.5,23.5,0.0
New York City,2015-07-31,32.0,23.1,0.0
New York City,2015-08-09,28.7,20.6,0.0
New York City,2015-08-22,28.7,20.7,0.0
New York City,2015-10-12,24.5,13.2,0.0
New York City,2015-11-16,19.5,10.4,0.0
New York City,2015-11-20,17.7,8.4,0.377
New York City,2015-12-03,12.5,6.9,0.0
New York City,2015-12-15,19.2,12.0,2.388
New York City,2016-02-15,1.0,-10.0,9.259
New York City,2016-02-19,3.8,-4.6,0.0
New York City,2016-02-27,5.1,-2.9,0.0
New York City,2016-03-26,11.5,3.5,0.0
New York City,2016-04-08,11.3,6.3,0.182
New York City,2016-04-30,17.4,7.9,0.175
New York City,2016-05-19,21.6,13.0,0.0
New York City,2016-06-23,26.8,20.6,0.0
New York City,2016-06-26,29.7,20.1,0.0
New York City,2016-07-09,22.2,18.9,8.621
New York City,2016-07-14,31.4,24.0,12.935
New York City,2016-08-18,29.4,22.9,0.807
New York City,2016-08-29,32.5,23.6,0.0
New York City,2016-09-01,25.9,22.0,10.745
New York City,2016-09-02,26.8,19.1,0.0
New York City,2016-09-06,26.6,22.1,0.0
New York City,2016-09-09,32.7,25.7,1.092
New York City,2016-09-10,32.1,24.3,2.653
New York City,2016-09-15,22.9,16.7,0.0
New York City,2016-09-18,28.2,21.3,0.0
New York City,2016-10-03,21.9,16.3,0.0
New York City,2016-10-23,16.8,8.0,0.0
New York City,2016-11-11,16.8,6.1,0.0
New York City,2016-11-19,16.0,8.2,2.014
New York City,2016-11-22,5.1,3.1,0.0
New York City,2016-11-24,9.0,4.3,0.623
New York City,2016-12-04,8.0,4.1,0.0
New York City,2016-12-10,1.9,-1.8,0.0
New York City,2016-12-11,1.4,-2.1,0.718
New York City,2016-12-16,-2.8,-8.1,0.0
New York City,2017-01-20,7.3,4.6,2.643
New York City,2017-03-19,8.5,1.4,0.0
New York City,2017-03-26,6.5,3.3,2.948
New York City,2017-03-31,7.3,3.7,43.453
New York City,2017-04-09,19.0,7.1,0.0
New York City,2017-04-30,21.1,12.0,0.0
New York City,2017-06-19,30.5,21.2,32.834
New York City,2017-06-30,31.2,23.2,0.0
New York City,2017-07-23,25.5,21.7,15.002
New York City,2017-08-18,27.6,23.0,20.673
New York City,2017-08-27,24.8,17.0,0.0
New York City,2017-09-02,19.4,12.5,11.392
New York City,2017-09-15,27.1,19.8,0.0
New York City,2017-09-25,30.3,21.9,0.0
New York City,2017-10-05,28.2,18.3,0.0
New York City,2017-10-16,20.8,9.8,0.3
New York City,2017-11-09,12.3,4.2,0.0
New York City,2017-11-12,8.0,0.2,0.0
New York City,2017-11-14,8.4,2.6,0.0
New York City,2017-11-19,15.0,3.8,6.041
New York City,2017-11-24,10.3,1.8,0.0
New York City,2017-11-30,11.3,3.4,0.049
New York City,2017-12-01,10.8,5.8,0.649
New York City,2017-12-08,4.1,1.4,0.0
New York City,2017-12-11,5.3,0.8,0.0
New York City,2017-12-18,8.3,1.3,0.659
New York City,2017-12-24,5.0,2.3,0.182
New York City,2017-12-25,3.2,-2.1,5.706
New York City,2017-12-28,-7.5,-11.0,0.0
New York City,2017-12-30,-5.0,-8.0,2.158
Newark,2014-10-22,13.9,11.0,25.039
Newark,2015-11-07,21.7,12.1,0.0
Newark,2015-11-21,10.6,4.4,0.0
Newark,2016-10-20,21.2,16.1,0.0
Newark,2017-09-24,33.3,19.9,0.0
Newark,2017-11-12,8.3,-2.1,0.0
Newark,2017-11-20,8.7,2.2,0.0
Newark,2017-11-30,10.5,1.9,0.277
Niagara Falls,2016-11-19,16.5,3.0,2.999
Norman,2016-12-13,4.0,-3.0,0.0
North Las Vegas,2016-03-22,19.8,13.0,0.097
North Las Vegas,2017-12-10,17.8,2.9,0.0
Norwich,2015-05-31,15.9,6.0,2.833
Norwich,2016-03-30,11.8,3.0,1.094
Oakland,2016-08-15,20.4,13.7,0.0
Oakland,2017-10-14,26.0,8.8,0.0
Oakland,2017-12-21,14.2,4.2,0.0
Oceanside,2015-09-22,26.9,20.2,0.0
Oceanside,2016-12-03,20.5,5.8,0.881
Oceanside,2017-12-18,21.3,3.2,0.0
Oklahoma City,2014-12-03,8.1,2.8,0.278
Olathe,2016-09-05,30.9,19.3,0.0
Olympia,2015-06-23,26.1,15.4,3.298
Olympia,2017-06-17,28.8,19.8,0.0
Omaha,2015-02-03,-0.2,-13.1,0.034
Omaha,2017-12-10,11.7,-3.7,0.0
Ontario,2017-11-20,0.1,-19.0,1.0
Orem,2014-06-02,30.0,6.7,0.0
Orem,2015-09-25,32.9,11.1,0.0
Orland Park,2015-10-15,20.8,7.5,0.0
Palm Coast,2017-09-03,29.8,22.6,0.239
Park Ridge,2015-01-17,5.9,-3.5,0.0
Parker,2016-05-30,28.0,19.4,32.008
Parma,2017-06-20,32.0,13.6,0.0
Pasadena,2015-09-07,33.3,21.0,0.0
Pasadena,2016-06-20,39.2,23.0,0.0
Pasadena,2016-08-26,25.0,17.9,0.0
Pasadena,2017-04-11,22.8,11.8,0.0
Pasadena,2017-06-08,21.9,15.7,0.082
Pasadena,2017-09-29,30.7,17.5,0.0
Paterson,2017-12-21,4.3,-2.8,0.0
